Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
4702921684,5/9/16,8232,6.679999828,6.679999828,0,0,0.569999993,6.099999905,0,0,12,253,746,2990,1,435,458
4702921684,5/10/16,10613,8.609999657,8.609999657,0,0.079999998,1.879999995,6.650000095,0,1,37,262,701,3172,1,416,431
4702921684,5/11/16,9810,7.960000038,7.960000038,0,0.779999971,2.160000086,4.980000019,0,10,41,235,784,3069,1,354,366
4702921684,5/12/16,2752,2.230000019,2.230000019,0,0,0,2.230000019,0,0,0,68,241,1240,1,404,442
5553957443,4/12/16,11596,7.570000172,7.570000172,0,1.370000005,0.790000021,5.409999847,0,19,13,277,767,2026,1,441,464
5553957443,4/13/16,4832,3.160000086,3.160000086,0,0,0,3.160000086,0,0,0,226,647,1718,2,455,488
5553957443,4/14/16,17022,11.11999989,11.11999989,0,4,2.450000048,4.670000076,0,61,41,256,693,2324,1,357,418
5553957443,4/15/16,16556,10.85999966,10.85999966,0,4.159999847,1.980000019,4.710000038,0,58,38,239,689,2254,1,377,409
5553957443,4/16/16,5771,3.769999981,3.769999981,0,0,0,3.769999981,0,0,0,288,521,1831,2,651,686
5553957443,4/17/16,655,0.430000007,0.430000007,0,0,0,0.430000007,0,0,0,46,943,1397,1,350,402
5553957443,4/18/16,3727,2.430000067,2.430000067,0,0,0,2.430000067,0,0,0,206,622,1683,2,520,541
5553957443,4/19/16,15482,10.10999966,10.10999966,0,4.28000021,1.659999967,4.179999828,0,69,28,249,756,2284,1,357,410
5553957443,4/20/16,2713,1.769999981,1.769999981,0,0,0,1.769999981,0,0,0,148,598,1570,1,658,678
5553957443,4/21/16,12346,8.06000042,8.06000042,0,2.950000048,2.160000086,2.960000038,0,47,42,177,801,2066,1,399,431
5553957443,4/22/16,11682,7.630000114,7.630000114,0,1.379999995,0.629999995,5.599999905,0,25,16,270,781,2105,1,322,353
5553957443,4/23/16,4112,2.690000057,2.690000057,0,0,0,2.680000067,0,0,0,272,443,1776,2,631,725
5553957443,4/24/16,1807,1.179999948,1.179999948,0,0,0,1.179999948,0,0,0,104,582,1507,2,553,640
5553957443,4/25/16,10946,7.190000057,7.190000057,0,2.930000067,0.569999993,3.690000057,0,51,11,201,732,2033,1,433,468
5553957443,4/26/16,11886,7.760000229,7.760000229,0,2.369999886,0.930000007,4.460000038,0,40,18,238,750,2093,1,412,453
5553957443,4/27/16,10538,6.880000114,6.880000114,0,1.139999986,1,4.739999771,0,16,16,206,745,1922,1,347,391
5553957443,4/28/16,11393,7.630000114,7.630000114,0,3.710000038,0.75,3.170000076,0,49,13,165,727,1999,1,421,457
5553957443,4/29/16,12764,8.329999924,8.329999924,0,2.789999962,0.639999986,4.909999847,0,46,15,270,709,2169,1,450,495
5553957443,4/30/16,1202,0.779999971,0.779999971,0,0,0,0.779999971,0,0,0,84,506,1463,2,775,843
5553957443,5/1/16,5164,3.369999886,3.369999886,0,0,0,3.369999886,0,0,0,237,436,1747,2,622,686
5553957443,5/2/16,9769,6.380000114,6.380000114,0,1.059999943,0.409999996,4.900000095,0,23,9,227,724,1996,1,409,471
5553957443,5/3/16,12848,8.390000343,8.390000343,0,1.5,1.200000048,5.679999828,0,26,29,247,812,2116,1,380,429
5553957443,5/4/16,4249,2.769999981,2.769999981,0,0,0,2.769999981,0,0,0,224,651,1698,1,447,470
5553957443,5/5/16,14331,9.510000229,9.510000229,0,3.430000067,1.659999967,4.429999828,0,44,29,241,692,2156,1,419,464
5553957443,5/6/16,9632,6.289999962,6.289999962,0,1.519999981,0.540000021,4.230000019,0,21,9,229,761,1916,1,400,434
5553957443,5/7/16,1868,1.220000029,1.220000029,0,0,0,1.220000029,0,0,0,96,902,1494,1,442,470
5553957443,5/8/16,6083,4,4,0,0.219999999,0.469999999,3.299999952,0,3,8,210,505,1762,1,568,608
5553957443,5/9/16,11611,7.579999924,7.579999924,0,2.130000114,0.889999986,4.559999943,0,59,22,251,667,2272,1,453,494
5553957443,5/10/16,16358,10.71000004,10.71000004,0,3.869999886,1.610000014,5.199999809,0,61,40,265,707,2335,1,418,443
5553957443,5/11/16,4926,3.220000029,3.220000029,0,0,0,3.220000029,0,0,0,195,628,1693,1,463,486
5553957443,5/12/16,3121,2.039999962,2.039999962,0,0.579999983,0.400000006,1.059999943,0,8,6,48,222,741,1,438,475
5577150313,4/12/16,8135,6.079999924,6.079999924,0,3.599999905,0.379999995,2.099999905,0,86,16,140,728,3405,1,419,438
5577150313,4/13/16,5077,3.789999962,3.789999962,0,0.319999993,0.219999999,3.25,0,15,11,144,776,2551,1,432,458
5577150313,4/14/16,8596,6.420000076,6.420000076,0,3.329999924,0.310000002,2.779999971,0,118,30,176,662,4022,1,477,497
5577150313,4/15/16,12087,9.079999924,9.079999924,0,3.920000076,1.600000024,3.559999943,0,115,54,199,695,4005,1,392,413
5577150313,4/16/16,14269,10.65999985,10.65999985,0,6.639999866,1.279999971,2.730000019,0,184,56,158,472,4274,1,406,445
5577150313,4/17/16,12231,9.140000343,9.140000343,0,5.980000019,0.829999983,2.319999933,0,200,37,159,525,4552,1,549,583
5577150313,4/18/16,9893,7.389999866,7.389999866,0,4.860000134,0.720000029,1.820000052,0,114,32,130,623,3625,1,527,553
5577150313,4/19/16,12574,9.420000076,9.420000076,0,7.019999981,0.639999986,1.75999999,0,108,23,111,733,3501,1,449,465
5577150313,4/20/16,8330,6.21999979,6.21999979,0,4.119999886,0.340000004,1.75999999,0,87,16,113,773,3192,1,447,480
5577150313,4/21/16,10830,8.090000153,8.090000153,0,3.650000095,1.659999967,2.779999971,0,110,74,175,670,4018,1,414,437
5577150313,4/22/16,9172,6.849999905,6.849999905,0,2.420000076,0.790000021,3.299999952,0,62,30,200,823,3329,1,338,366
5577150313,4/23/16,7638,5.710000038,5.710000038,0,1.210000038,0.360000014,4.139999866,0,24,24,223,627,3152,1,384,402
5577150313,4/24/16,15764,11.77999973,11.77999973,0,7.650000095,2.150000095,1.980000019,0,210,65,141,425,4392,1,543,615
5577150313,4/25/16,6393,4.78000021,4.78000021,0,1.350000024,0.670000017,2.75999999,0,61,38,214,743,3374,1,421,461
5577150313,4/26/16,5325,3.980000019,3.980000019,0,0.850000024,0.649999976,2.470000029,0,38,32,181,759,3088,1,354,377
5577150313,4/27/16,6805,5.139999866,5.139999866,0,1.809999943,0.400000006,2.930000067,0,63,16,190,773,3294,1,424,452
5577150313,4/28/16,9841,7.429999828,7.429999828,0,3.25,1.169999957,3.00999999,0,99,51,141,692,3580,1,361,372
5577150313,4/29/16,7924,5.920000076,5.920000076,0,2.839999914,0.610000014,2.470000029,0,97,36,165,739,3544,1,459,485
5577150313,4/30/16,12363,9.239999771,9.239999771,0,5.829999924,0.790000021,2.609999895,0,207,45,163,621,4501,1,412,433
5577150313,5/1/16,13368,9.989999771,9.989999771,0,5.309999943,1.440000057,3.24000001,0,194,72,178,499,4546,1,379,398
5577150313,5/2/16,7439,5.559999943,5.559999943,0,1.120000005,0.349999994,4.070000172,0,37,20,235,732,3014,2,525,553
5577150313,5/3/16,11045,8.25,8.25,0,4.519999981,0.150000006,3.569999933,0,97,8,212,580,3795,1,508,543
5577150313,5/4/16,5206,3.890000105,3.890000105,0,1.559999943,0.25,2.079999924,0,25,9,141,631,2755,1,603,634
5577150313,5/5/16,7550,5.639999866,5.639999866,0,2.5,0.469999999,2.670000076,0,45,21,143,1153,3004,1,74,78
5577150313,5/10/16,8869,6.650000095,6.650000095,0,2.559999943,0.75,3.349999905,0,104,37,194,639,3841,1,504,562
5577150313,5/11/16,4038,3.039999962,3.039999962,0,1.830000043,0.300000012,0.889999986,0,45,15,63,257,1665,1,431,476
6117666160,4/16/16,14450,10.90999985,10.90999985,0,0.579999983,0.850000024,9.479999542,0,7,15,518,502,2828,1,380,398
6117666160,4/17/16,7150,5.400000095,5.400000095,0,0,0,5.400000095,0,0,0,312,702,2225,2,336,350
6117666160,4/18/16,5153,3.910000086,3.910000086,0,0,0,3.890000105,0,0,0,241,759,2018,2,493,510
6117666160,4/19/16,11135,8.409999847,8.409999847,0,0,0,8.409999847,0,0,0,480,425,2606,1,465,492
6117666160,4/20/16,10449,8.020000458,8.020000458,0,2.029999971,0.479999989,5.519999981,0,26,10,349,587,2536,1,474,502
6117666160,4/21/16,19542,15.01000023,15.01000023,0,0.980000019,0.400000006,5.619999886,0,11,19,294,579,4900,1,508,550
6117666160,4/22/16,8206,6.199999809,6.199999809,0,0,0,6.199999809,0,0,0,402,413,2409,1,480,546
6117666160,4/23/16,11495,8.680000305,8.680000305,0,0,0,8.680000305,0,0,0,512,468,2651,1,492,539
6117666160,4/24/16,7623,5.760000229,5.760000229,0,0,0,5.760000229,0,0,0,362,711,2305,1,353,367
6117666160,4/27/16,9411,7.110000134,7.110000134,0,0,0,7.110000134,0,0,0,458,417,2576,1,542,557
6117666160,4/28/16,3403,2.599999905,2.599999905,0,0,0,2.599999905,0,0,0,141,758,1879,1,393,416
6117666160,4/29/16,9592,7.239999771,7.239999771,0,0,0,7.239999771,0,0,0,461,479,2560,1,600,636
6117666160,5/1/16,8915,6.730000019,6.730000019,0,0,0,6.730000019,0,0,0,397,525,2361,1,507,575
6117666160,5/5/16,9799,7.400000095,7.400000095,0,0,0,7.400000095,0,0,0,487,479,2636,1,392,415
6117666160,5/6/16,3365,2.680000067,2.680000067,0,0,0,2.680000067,0,0,0,133,673,1838,2,658,698
6117666160,5/7/16,7336,5.539999962,5.539999962,0,0,0,5.539999962,0,0,0,412,456,2469,2,498,507
6117666160,5/8/16,7328,5.53000021,5.53000021,0,0,0,5.53000021,0,0,0,318,517,2250,1,555,603
6117666160,5/9/16,4477,3.380000114,3.380000114,0,0,0,3.380000114,0,0,0,197,125,1248,1,492,522
6775888955,4/13/16,4053,2.910000086,2.910000086,0,1.110000014,0.579999983,1.220000029,0,17,18,85,1053,2400,1,235,260
6775888955,4/14/16,5162,3.700000048,3.700000048,0,0.870000005,0.860000014,1.970000029,0,14,24,105,863,2507,1,423,441
6775888955,4/15/16,1282,0.920000017,0.920000017,0,0,0,0.920000017,0,0,0,58,976,2127,1,391,406
6962181067,4/12/16,10199,6.739999771,6.739999771,0,3.400000095,0.829999983,2.50999999,0,50,14,189,796,1994,1,366,387
6962181067,4/13/16,5652,3.74000001,3.74000001,0,0.569999993,1.210000038,1.960000038,0,8,24,142,548,1718,3,630,679
6962181067,4/14/16,1551,1.029999971,1.029999971,0,0,0,1.029999971,0,0,0,86,862,1466,2,508,535
6962181067,4/15/16,5563,3.680000067,3.680000067,0,0,0,3.680000067,0,0,0,217,837,1756,1,370,386
6962181067,4/16/16,13217,8.739999771,8.739999771,0,3.660000086,0.189999998,4.880000114,0,50,3,280,741,2173,1,357,366
6962181067,4/17/16,10145,6.710000038,6.710000038,0,0.330000013,0.680000007,5.690000057,0,5,13,295,634,2027,1,427,446
6962181067,4/18/16,11404,7.539999962,7.539999962,0,0.829999983,2.390000105,4.320000172,0,13,42,238,689,2039,1,442,458
6962181067,4/19/16,10742,7.099999905,7.099999905,0,2.099999905,2.130000114,2.869999886,0,35,41,195,659,2046,1,476,535
6962181067,4/20/16,13928,9.550000191,9.550000191,0,4.28000021,0.189999998,5.090000153,0,48,4,297,639,2174,1,418,424
6962181067,4/21/16,11835,9.710000038,7.880000114,4.081692219,3.99000001,2.099999905,3.50999999,0.109999999,53,27,214,708,2179,1,451,457
6962181067,4/22/16,10725,7.090000153,7.090000153,0,1.769999981,1.549999952,3.769999981,0,30,33,240,659,2086,1,425,435
6962181067,4/23/16,20031,13.23999977,13.23999977,0,4.199999809,2,7.039999962,0,58,41,347,484,2571,1,528,546
6962181067,4/24/16,5029,3.319999933,3.319999933,0,0,0,3.319999933,0,0,0,199,720,1705,1,511,514
6962181067,4/25/16,13239,9.270000458,9.079999924,2.785175085,3.019999981,1.679999948,4.460000038,0.100000001,35,31,282,637,2194,1,400,415
6962181067,4/26/16,10433,6.900000095,6.900000095,0,2.579999924,0.419999987,3.900000095,0,36,7,254,680,2012,1,441,446
6962181067,4/27/16,10320,6.820000172,6.820000172,0,0.550000012,2.019999981,4.25,0,7,38,279,697,2034,1,455,467
6962181067,4/28/16,12627,8.350000381,8.350000381,0,2.50999999,0.239999995,5.590000153,0,38,8,288,621,2182,1,440,453
6962181067,4/29/16,10762,7.110000134,7.110000134,0,0.819999993,0.479999989,5.809999943,0,12,15,369,645,2254,1,433,447
6962181067,4/30/16,10081,6.659999847,6.659999847,0,2.24000001,0.75999999,3.670000076,0,32,16,237,731,2002,1,422,424
6962181067,5/1/16,5454,3.609999895,3.609999895,0,0,0,3.609999895,0,0,0,215,722,1740,1,411,426
6962181067,5/2/16,12912,8.539999962,8.539999962,0,1.200000048,2,5.340000153,0,18,39,313,655,2162,1,466,482
6962181067,5/3/16,12109,8.119999886,8.119999886,0,1.74000001,2.039999962,4.329999924,0,21,36,267,654,2072,1,394,418
6962181067,5/4/16,10147,6.710000038,6.710000038,0,0.469999999,1.679999948,4.550000191,0,15,36,284,683,2086,1,442,455
6962181067,5/5/16,10524,6.960000038,6.960000038,0,0.99000001,1.159999967,4.809999943,0,14,22,305,591,2066,1,467,491
6962181067,5/6/16,5908,3.910000086,3.910000086,0,0,0,3.910000086,0,0,0,299,717,1850,1,443,462
6962181067,5/7/16,6815,4.5,4.5,0,0,0,4.5,0,0,0,328,745,1947,1,298,334
6962181067,5/8/16,4188,2.769999981,2.769999981,0,0,0.519999981,2.25,0,0,14,151,709,1659,1,541,569
6962181067,5/9/16,12342,8.720000267,8.680000305,3.167821884,3.900000095,1.179999948,3.650000095,0,43,21,231,607,2105,1,489,497
6962181067,5/10/16,15448,10.21000004,10.21000004,0,3.470000029,1.75,4.989999771,0,62,34,275,626,2361,1,469,481
6962181067,5/11/16,6722,4.440000057,4.440000057,0,1.49000001,0.310000002,2.650000095,0,24,7,199,709,1855,1,452,480
6962181067,5/12/16,3587,2.369999886,2.369999886,0,0,0.25,2.109999895,0,0,8,105,127,928,1,516,535
7007744171,4/16/16,4631,3.099999905,3.099999905,0,0,0,3.099999905,0,0,0,203,1155,2076,1,79,82
7007744171,5/1/16,5600,3.75,3.75,0,0,0,3.75,0,0,0,237,1142,2225,1,58,61
7086361926,4/12/16,11317,8.409999847,8.409999847,0,5.269999981,0.150000006,2.970000029,0,59,6,153,745,2772,1,514,525
7086361926,4/13/16,5813,3.619999886,3.619999886,0,0.560000002,0.209999993,2.839999914,0,31,26,155,744,2516,1,451,465
7086361926,4/14/16,9123,6.119999886,6.119999886,0,2.029999971,0.330000013,3.660000086,0,35,32,189,787,2734,1,472,476
7086361926,4/15/16,8585,5.670000076,5.670000076,0,2.039999962,1.110000014,2.529999971,0,30,21,139,864,2395,1,377,386
7086361926,4/19/16,10688,7.289999962,7.289999962,0,3.529999971,1.230000019,2.50999999,0,67,69,124,671,2944,1,472,483
7086361926,4/20/16,14365,10.64000034,10.64000034,0,7.639999866,0.449999988,2.539999962,0,87,13,145,797,2997,1,492,502
7086361926,4/21/16,9469,6.179999828,6.179999828,0,1.360000014,0.300000012,4.510000229,0,19,6,206,758,2463,1,390,411
7086361926,4/22/16,9753,6.53000021,6.53000021,0,2.869999886,0.970000029,2.670000076,0,58,59,153,762,2846,1,428,448
7086361926,4/24/16,3520,2.160000086,2.160000086,0,0,0,2.150000095,0,0,0,125,566,2049,1,681,704
7086361926,4/25/16,10091,6.820000172,6.820000172,0,3.75,0.699999988,2.369999886,0,69,39,129,706,2752,1,446,447
7086361926,4/26/16,10387,7.070000172,7.070000172,0,4.159999847,0.769999981,2.119999886,0,70,33,132,726,2781,1,485,500
7086361926,4/27/16,11107,8.340000153,8.340000153,0,5.630000114,0.180000007,2.529999971,0,55,6,145,829,2693,1,469,479
7086361926,4/28/16,11584,7.800000191,7.800000191,0,2.789999962,1.639999986,3.359999895,0,54,48,161,810,2862,1,354,367
7086361926,4/30/16,14560,9.409999847,9.409999847,0,3.119999886,1.039999962,5.239999771,0,42,17,308,584,2995,1,485,489
7086361926,5/1/16,12390,8.069999695,8.069999695,0,2.299999952,0.899999976,4.849999905,0,30,15,258,685,2730,1,388,407
7086361926,5/2/16,10052,6.809999943,6.809999943,0,3.480000019,0.660000026,2.660000086,0,66,26,139,737,2754,1,440,459
7086361926,5/3/16,10288,6.760000229,6.760000229,0,2.74000001,0.850000024,3.160000086,0,57,36,152,761,2754,1,456,461
7086361926,5/4/16,10988,8.31000042,8.31000042,0,5.28000021,0.119999997,2.900000095,0,45,12,135,843,2655,1,420,436
7086361926,5/6/16,12461,8.380000114,8.380000114,0,3.819999933,1.429999948,3.119999886,0,84,35,154,834,2924,1,322,333
7086361926,5/7/16,12827,8.479999542,8.479999542,0,1.460000038,2.329999924,4.679999828,0,20,42,209,621,2739,1,530,548
7086361926,5/8/16,10677,7.099999905,7.099999905,0,2.309999943,1.529999971,3.25,0,32,27,147,695,2534,1,481,510
7086361926,5/9/16,13566,9.109999657,9.109999657,0,4.260000229,1.710000038,3.119999886,0,67,50,171,743,2960,1,427,438
7086361926,5/11/16,9572,6.519999981,6.519999981,0,2.890000105,1.389999986,2.230000019,0,57,40,128,757,2735,1,451,463
7086361926,5/12/16,3789,2.559999943,2.559999943,0,0.379999995,0.270000011,1.889999986,0,5,4,58,343,1199,1,444,457
8053475328,4/20/16,15108,12.18999958,12.18999958,0,9.579999924,0.230000004,2.380000114,0,89,5,158,695,3043,1,486,493
8053475328,4/23/16,22359,17.19000053,17.19000053,0,12.53999996,0.629999995,4.019999981,0,125,14,223,741,3554,1,331,337
8053475328,5/7/16,19769,15.67000008,15.67000008,0,12.43999958,0.879999995,2.349999905,0,121,20,148,1076,3331,1,74,75
8378563200,4/12/16,7626,6.050000191,6.050000191,2.253081083,0.829999983,0.709999979,4.5,0,65,15,156,723,3635,1,338,356
8378563200,4/13/16,12386,9.819999695,9.819999695,2.092147112,4.960000038,0.649999976,4.210000038,0,116,14,169,680,4079,2,447,487
8378563200,4/14/16,13318,10.56000042,10.56000042,2.253081083,5.619999886,1.029999971,3.910000086,0,123,21,174,699,4163,1,424,455
8378563200,4/15/16,14461,11.47000027,11.47000027,0,4.909999847,1.149999976,5.409999847,0,60,23,190,729,3666,1,513,533
8378563200,4/16/16,11207,8.890000343,8.890000343,0,5.369999886,1.070000052,2.440000057,0,64,21,142,563,3363,2,611,689
8378563200,4/17/16,2132,1.690000057,1.690000057,0,0,0,1.690000057,0,0,0,93,599,2572,2,525,591
8378563200,4/18/16,13630,10.81000042,10.81000042,2.092147112,5.050000191,0.560000002,5.199999809,0,117,10,174,720,4157,1,398,451
8378563200,4/19/16,13070,10.35999966,10.35999966,2.253081083,5.300000191,0.879999995,4.179999828,0,120,19,154,737,4092,1,387,421
8378563200,4/20/16,9388,7.440000057,7.440000057,2.092147112,2.230000019,0.439999998,4.78000021,0,82,8,169,763,3787,1,381,409
8378563200,4/21/16,15148,12.01000023,12.01000023,2.253081083,6.900000095,0.819999993,4.289999962,0,137,16,145,677,4236,1,396,417
8378563200,4/22/16,12200,9.670000076,9.670000076,2.092147112,4.909999847,0.589999974,4.179999828,0,113,12,159,769,4044,1,441,469
8378563200,4/23/16,5709,4.53000021,4.53000021,0,1.519999981,0.519999981,2.480000019,0,19,10,136,740,2908,1,565,591
8378563200,4/24/16,3703,2.940000057,2.940000057,0,0,0,2.940000057,0,0,0,135,734,2741,1,458,492
8378563200,4/25/16,12405,9.840000153,9.840000153,2.092147112,5.050000191,0.870000005,3.920000076,0,117,16,141,692,4005,1,388,402
8378563200,4/26/16,16208,12.85000038,12.85000038,0,7.510000229,0.920000017,4.420000076,0,90,18,161,593,3763,1,550,584
8378563200,4/27/16,7359,5.840000153,5.840000153,0,0.330000013,0.180000007,5.329999924,0,4,4,192,676,3061,1,531,600
8378563200,4/28/16,5417,4.300000191,4.300000191,0,0.899999976,0.49000001,2.910000086,0,11,10,139,711,2884,1,506,556
8378563200,4/29/16,6175,4.900000095,4.900000095,0,0.25,0.360000014,4.269999981,0,3,7,172,767,2982,1,527,562
8378563200,4/30/16,2946,2.339999914,2.339999914,0,0,0,2.339999914,0,0,0,121,780,2660,1,468,555
8378563200,5/1/16,11419,9.06000042,9.06000042,0,6.03000021,0.560000002,2.470000029,0,71,10,127,669,3369,1,475,539
8378563200,5/2/16,6064,4.809999943,4.809999943,2.092147112,0.629999995,0.170000002,4.010000229,0,63,4,142,802,3491,1,351,385
8378563200,5/3/16,8712,6.909999847,6.909999847,2.253081083,1.340000033,1.059999943,4.5,0,71,20,195,822,3784,1,405,429
8378563200,5/4/16,7875,6.239999771,6.239999771,0,1.559999943,0.49000001,4.199999809,0,19,10,167,680,3110,1,441,477
8378563200,5/5/16,8567,6.789999962,6.789999962,2.253081083,0.889999986,0.159999996,5.739999771,0,66,3,214,764,3783,1,381,417
8378563200,5/6/16,7045,5.590000153,5.590000153,2.092147112,1.549999952,0.25,3.779999971,0,74,5,166,831,3644,1,323,355
8378563200,5/7/16,4468,3.539999962,3.539999962,0,0,0,3.539999962,0,0,0,158,851,2799,2,459,513
8378563200,5/8/16,2943,2.329999924,2.329999924,0,0,0,2.329999924,0,0,0,139,621,2685,1,545,606
8378563200,5/9/16,8382,6.650000095,6.650000095,2.092147112,1.269999981,0.660000026,4.71999979,0,71,13,171,772,3721,1,359,399
8378563200,5/10/16,6582,5.21999979,5.21999979,2.253081083,0.660000026,0.639999986,3.920000076,0,63,13,152,840,3586,1,342,391
8378563200,5/11/16,9143,7.25,7.25,2.092147112,1.389999986,0.589999974,5.269999981,0,72,10,184,763,3788,1,368,387
8378563200,5/12/16,4561,3.619999886,3.619999886,0,0.649999976,0.270000011,2.690000057,0,8,6,102,433,1976,1,496,546
8792009665,4/12/16,2564,1.639999986,1.639999986,0,0,0,1.639999986,0,0,0,116,831,2044,1,458,493
8792009665,4/13/16,1320,0.839999974,0.839999974,0,0,0,0.839999974,0,0,0,82,806,1934,1,531,552
8792009665,4/14/16,1219,0.779999971,0.779999971,0,0,0,0.779999971,0,0,0,84,853,1963,1,486,503
8792009665,4/15/16,2483,1.590000033,1.590000033,0,0,0,1.590000033,0,0,0,126,937,2009,1,363,377
8792009665,4/20/16,3147,2.00999999,2.00999999,0,0,0.280000001,1.74000001,0,0,10,139,744,2188,1,528,547
8792009665,4/22/16,4068,2.599999905,2.599999905,0,0.050000001,0.280000001,2.269999981,0,1,20,195,817,2419,1,391,407
8792009665,4/23/16,5245,3.359999895,3.359999895,0,0.159999996,0.439999998,2.75,0,8,45,232,795,2748,1,339,360
8792009665,4/27/16,1758,1.129999995,1.129999995,0,0,0,1.129999995,0,0,0,112,900,2067,1,423,428
8792009665,4/28/16,6157,3.940000057,3.940000057,0,0,0,3.940000057,0,0,0,310,714,2780,1,402,416
8792009665,4/29/16,8360,5.349999905,5.349999905,0,0.140000001,0.280000001,4.929999828,0,6,14,380,634,3101,1,398,406
8792009665,4/30/16,7174,4.590000153,4.590000153,0,0.330000013,0.360000014,3.910000086,0,10,20,301,749,2896,1,343,360
8792009665,5/1/16,1619,1.039999962,1.039999962,0,0,0,1.039999962,0,0,0,79,834,1962,1,503,527
8792009665,5/2/16,1831,1.169999957,1.169999957,0,0,0,1.169999957,0,0,0,101,916,2015,1,415,423
8792009665,5/3/16,2421,1.549999952,1.549999952,0,0,0,1.549999952,0,0,0,156,739,2297,1,516,545
8792009665,5/4/16,2283,1.460000038,1.460000038,0,0,0,1.460000038,0,0,0,129,848,2067,1,439,463
